Date,Item_label,Region,Price,,,,
01/12/2024,Mudfish (aro) fresh,NORTH EAST,3927.673611,,,,
01/12/2024,Mudfish (aro) fresh,NORTH WEST,3280.597172,,,,
01/12/2024,Mudfish (aro) fresh,SOUTH EAST,4225.525078,,,,
01/12/2024,Mudfish (aro) fresh,SOUTH SOUTH,5244.709327,,,,
01/12/2024,Mudfish (aro) fresh,SOUTH WEST,5114.428571,,,,
01/12/2024,Mudfish : dried,NORTH CENTRAL,3894.269747,,,,
01/12/2024,Mudfish : dried,NORTH EAST,6226.52927,,,,
01/12/2024,Mudfish : dried,NORTH WEST,3783.795409,,,,
01/12/2024,Mudfish : dried,SOUTH EAST,10927.69772,,,,
01/12/2024,Mudfish : dried,SOUTH SOUTH,4816.553721,,,,
01/12/2024,Mudfish : dried,SOUTH WEST,5625.504971,,,,
01/12/2024,Onion bulb,NORTH CENTRAL,1773.761135,,,,
01/12/2024,Onion bulb,NORTH EAST,2047.241938,,,,
01/12/2024,Onion bulb,NORTH WEST,1395.922857,,,,
01/12/2024,Onion bulb,SOUTH EAST,3035.615541,,,,
01/12/2024,Onion bulb,SOUTH SOUTH,2504.947498,,,,
01/12/2024,Onion bulb,SOUTH WEST,1910,,,,
01/12/2024,"Palm oil: 1 bottle,specify bottle",NORTH CENTRAL,2007.893682,,,,
01/12/2024,"Palm oil: 1 bottle,specify bottle",NORTH EAST,2722.31278,,,,
01/12/2024,"Palm oil: 1 bottle,specify bottle",NORTH WEST,3096.128521,,,,
01/12/2024,"Palm oil: 1 bottle,specify bottle",SOUTH EAST,2552.38216,,,,
01/12/2024,"Palm oil: 1 bottle,specify bottle",SOUTH SOUTH,2457.711064,,,,
01/12/2024,"Palm oil: 1 bottle,specify bottle",SOUTH WEST,2662.777778,,,,
01/12/2024,Plantain(ripe),NORTH CENTRAL,1268.674587,,,,
01/12/2024,Plantain(ripe),NORTH EAST,1084.166309,,,,
01/12/2024,Plantain(ripe),NORTH WEST,1420.951364,,,,
01/12/2024,Plantain(ripe),SOUTH EAST,1613.436334,,,,
01/12/2024,Plantain(ripe),SOUTH SOUTH,1900.549269,,,,
01/12/2024,Plantain(ripe),SOUTH WEST,1990.556505,,,,
01/12/2024,Plantain(unripe),NORTH CENTRAL,1242.856978,,,,
01/12/2024,Plantain(unripe),NORTH EAST,1028.836498,,,,
01/12/2024,Plantain(unripe),NORTH WEST,1407.413504,,,,
01/12/2024,Plantain(unripe),SOUTH EAST,1526.983775,,,,
01/12/2024,Plantain(unripe),SOUTH SOUTH,1978.296617,,,,
01/12/2024,Plantain(unripe),SOUTH WEST,2187.665045,,,,
01/12/2024,Rice agric sold loose,NORTH CENTRAL,2023.536452,,,,
01/12/2024,Rice agric sold loose,NORTH EAST,2153.727256,,,,
01/12/2024,Rice agric sold loose,NORTH WEST,1753.656362,,,,
01/12/2024,Rice agric sold loose,SOUTH EAST,2289.545776,,,,
01/12/2024,Rice agric sold loose,SOUTH SOUTH,2012.143544,,,,
01/12/2024,Rice agric sold loose,SOUTH WEST,2082.819475,,,,
01/12/2024,Rice local sold loose,NORTH CENTRAL,1949.389902,,,,
01/12/2024,Rice local sold loose,NORTH EAST,1949.165391,,,,
01/12/2024,Rice local sold loose,NORTH WEST,1714.282816,,,,
01/12/2024,Rice local sold loose,SOUTH EAST,2145.04484,,,,
01/12/2024,Rice local sold loose,SOUTH SOUTH,1936.336452,,,,
01/12/2024,Rice local sold loose,SOUTH WEST,2043.166667,,,,
01/12/2024,Rice Medium Grained,NORTH CENTRAL,2127.224833,,,,
01/12/2024,Rice Medium Grained,NORTH EAST,2079.03837,,,,
01/12/2024,Rice Medium Grained,NORTH WEST,1865.967235,,,,
01/12/2024,Rice Medium Grained,SOUTH EAST,2299.032938,,,,
01/12/2024,Rice Medium Grained,SOUTH SOUTH,2018.285338,,,,
01/12/2024,Rice Medium Grained,SOUTH WEST,2231.166667,,,,
01/12/2024,"Rice,imported high quality sold loose",NORTH CENTRAL,2669.286526,,,,
01/12/2024,"Rice,imported high quality sold loose",NORTH EAST,2258.805191,,,,
01/12/2024,"Rice,imported high quality sold loose",NORTH WEST,2300.493175,,,,
01/12/2024,"Rice,imported high quality sold loose",SOUTH EAST,2853.10796,,,,
01/12/2024,"Rice,imported high quality sold loose",SOUTH SOUTH,2532.219313,,,,
01/12/2024,"Rice,imported high quality sold loose",SOUTH WEST,2578.092847,,,,
01/12/2024,Sweet potato,NORTH CENTRAL,1102.636896,,,,
01/12/2024,Sweet potato,NORTH EAST,660.2691214,,,,
01/12/2024,Sweet potato,NORTH WEST,590.4354585,,,,
01/12/2024,Sweet potato,SOUTH EAST,671.2476411,,,,
01/12/2024,Sweet potato,SOUTH SOUTH,1753.305648,,,,
01/12/2024,Sweet potato,SOUTH WEST,791.6666667,,,,
01/12/2024,Tilapia fish (epiya) fresh,NORTH CENTRAL,3402.791093,,,,
01/12/2024,Tilapia fish (epiya) fresh,NORTH EAST,3106.516703,,,,
01/12/2024,Tilapia fish (epiya) fresh,NORTH WEST,3335.091429,,,,
01/12/2024,Tilapia fish (epiya) fresh,SOUTH EAST,5740.472926,,,,
01/12/2024,Tilapia fish (epiya) fresh,SOUTH SOUTH,4974.476122,,,,
01/12/2024,Tilapia fish (epiya) fresh,SOUTH WEST,4599.166667,,,,
01/12/2024,Titus:frozen,NORTH CENTRAL,3873.202919,,,,
01/12/2024,Titus:frozen,NORTH EAST,4351.03263,,,,
01/12/2024,Titus:frozen,NORTH WEST,5446.778412,,,,
01/12/2024,Titus:frozen,SOUTH EAST,5624.139406,,,,
01/12/2024,Titus:frozen,SOUTH SOUTH,4872.393208,,,,
01/12/2024,Titus:frozen,SOUTH WEST,4355,,,,
01/12/2024,Tomato,NORTH CENTRAL,1959.114123,,,,
01/12/2024,Tomato,NORTH EAST,1024.29111,,,,
01/12/2024,Tomato,NORTH WEST,734.6595424,,,,
01/12/2024,Tomato,SOUTH EAST,2228.501661,,,,
01/12/2024,Tomato,SOUTH SOUTH,1585.278181,,,,
01/12/2024,Tomato,SOUTH WEST,1353.833333,,,,
01/12/2024,"Vegetable oil:1 bottle,specify bottle",NORTH CENTRAL,2621.662165,,,,
01/12/2024,"Vegetable oil:1 bottle,specify bottle",NORTH EAST,3361.694372,,,,
01/12/2024,"Vegetable oil:1 bottle,specify bottle",NORTH WEST,3073.462972,,,,
01/12/2024,"Vegetable oil:1 bottle,specify bottle",SOUTH EAST,3989.914688,,,,
01/12/2024,"Vegetable oil:1 bottle,specify bottle",SOUTH SOUTH,3523.273314,,,,
01/12/2024,"Vegetable oil:1 bottle,specify bottle",SOUTH WEST,3883.267428,,,,
01/12/2024,Wheat flour: prepacked (golden penny 2kg),NORTH CENTRAL,3896.187753,,,,
01/12/2024,Wheat flour: prepacked (golden penny 2kg),NORTH EAST,3403.435276,,,,
01/12/2024,Wheat flour: prepacked (golden penny 2kg),NORTH WEST,4314.44,,,,
01/12/2024,Wheat flour: prepacked (golden penny 2kg),SOUTH EAST,4182.980337,,,,
01/12/2024,Wheat flour: prepacked (golden penny 2kg),SOUTH SOUTH,3978.239583,,,,
01/12/2024,Wheat flour: prepacked (golden penny 2kg),SOUTH WEST,3427.541005,,,,
01/12/2024,Yam tuber,NORTH CENTRAL,2386.281857,,,,
01/12/2024,Yam tuber,NORTH EAST,1338.177798,,,,
01/12/2024,Yam tuber,NORTH WEST,1554.116378,,,,
01/12/2024,Yam tuber,SOUTH EAST,1637.000046,,,,
01/12/2024,Yam tuber,SOUTH SOUTH,2388.080258,,,,
01/12/2024,Yam tuber,SOUTH WEST,2065.5,,,,
